대분류,중분류,소분류,Section,테스트 항목,기대결과,WEB,Apple_Mobile,Android_Phone
Series Detailed Page,Details Area,Share Button,Series Detailed Page>Details Area>Share Button,Share 기능 확인,해당 Series Detailed Page로 이동된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,,Series Detailed Page>Tab Menu Area,Tab Menu focus 시 동작 확인,Focused Tab Menu 상단 영역 강조되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,,Series Detailed Page>Tab Menu Area,Tab Menu focus 시 Text 확인,Focused 된 Tab Menu의 Text가 흰색으로 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,,Series Detailed Page>Tab Menu Area,Tab Menu focus 되지 않을 시 Text 확인,Focused 되지 않은 Tab Menu의 Text가 회색으로 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Episodes,Series Detailed Page>Tab Menu Area>Episodes,Episodes Tab 노출 확인,Episodes Tab 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Episodes,Series Detailed Page>Tab Menu Area>Episodes,Episodes Tab 기능 확인,Episodes List 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Episodes,Series Detailed Page>Tab Menu Area>Episodes,Episodes Tab 미노출 확인,Episodes Tab 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Episodes,Series Detailed Page>Tab Menu Area>Episodes,Red Dot 확인,Red Dot 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Show Info,Series Detailed Page>Tab Menu Area>Show Info,Show Info Tab 노출 확인,Show Info Tab 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Show Info,Series Detailed Page>Tab Menu Area>Show Info,Show Info Tab 기능 확인,Content 정보 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Webcomic,Series Detailed Page>Tab Menu Area>Webcomic,Webcomic Tab 노출 확인,Webcomic Tab 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Webcomic,Series Detailed Page>Tab Menu Area>Webcomic,Webcomic Tab 기능 확인,Webcomic List 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Webcomic,Series Detailed Page>Tab Menu Area>Webcomic,Webcomic Tab 미노출 확인,Webcomic Tab 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Webcomic,Series Detailed Page>Tab Menu Area>Webcomic,Red Dot 확인,Red Dot 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Trailers and more,Series Detailed Page>Tab Menu Area>Trailers and more,Trailers and more Tab 노출 확인,Trailers and more Tab 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Trailers and more,Series Detailed Page>Tab Menu Area>Trailers and more,Trailers and more Tab 기능 확인,Trailers and more List 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Trailers and more,Series Detailed Page>Tab Menu Area>Trailers and more,Trailers and more Tab 미노출 확인,Trailers and more Tab 노출되지 않는다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,Trailers and more,Series Detailed Page>Tab Menu Area>Trailers and more,Red Dot 확인,Red Dot 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,More Like This,Series Detailed Page>Tab Menu Area>More Like This,More Like This Tab 노출 확인,More Like This Tab 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Tab Menu Area,More Like This,Series Detailed Page>Tab Menu Area>More Like This,More Like This Tab 기능 확인,More Like This List 가 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Auto Positioning,Series Detailed Page>Episodes List Screen>Auto Positioning,Auto Positioning 확인,User Last Watch Content 최상단에 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Sorting Button,Series Detailed Page>Episodes List Screen>Sorting Button,Auto Positioning 동작 시 Sorting Button 확인,User Last Watch Episode Group 적용되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,thumbnail image 확인,thumbnail image 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Lock icon 확인,Lock icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Lock icon 노출 여부 확인,Lock icon 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Language icon 확인,Language icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Language icon 노출 여부 확인,Language icon 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Progress Bar 확인,Progress Bar 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,Progress Bar 노출 여부 확인,Progress Bar 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,미로그인 시 thumbnail image 선택 시 동작 확인,Sign In Page 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,미결제 시 Locked thumbnail image 선택 시 동작 확인,PLAN Page 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,thumbnail image 선택 시 동작 확인,Player Page 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,thumbnail image,Series Detailed Page>Episodes List Screen>thumbnail image,thumbnail image 기능 확인,해당 Content 재생된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Episode Number 노출 확인,Episode {N} 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Content 업로드 일자 노출 확인,"""{yyyy.mm.dd}"" 가 노출된다.",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Division Line 노출 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Content 1시간 이상 러닝 타임 노출 확인,"해당 Content의 러닝 타임
{n}h {NN}m Left 가 노출된다.",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Content 1시간 미만 러닝 타임 노출 확인,"해당 Content의 러닝 타임
{NN}m Left 가 노출된다.",비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,More icon 노출 확인,세로로 줄 서있는 점 3개 icon이 노출된다.,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,synopsis 확인,synopsis 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,synopsis Max Line 확인,synopsis Max Line 2줄 적용되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,synopsis 생략 확인,synopsis 말줄임표로 생략되어 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Episodes List Screen,Episode Detail,Series Detailed Page>Episodes List Screen>Episode Detail,Episode 미노출 확인,Episode tab 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Bottom Toast POP UP,,Series Detailed Page>Bottom Toast POP UP,Share 항목 확인,"""Share"" 항목 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Bottom Toast POP UP,,Series Detailed Page>Bottom Toast POP UP,Share icon 확인,Share icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Bottom Toast POP UP,,Series Detailed Page>Bottom Toast POP UP,Division Line 확인,회색 구분선 형태의 Division Line 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Bottom Toast POP UP,,Series Detailed Page>Bottom Toast POP UP,Share 항목 기능 확인,Share POP UP 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Bottom Toast POP UP,,Series Detailed Page>Bottom Toast POP UP,Share 항목 선택 시 동작 확인,Bottom Toast POP UP 사라진다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button List Area 노출 여부 확인,Keytalk Keyword Button List Area 노출되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button List Area 확인,"""Related Key Terms, Powered By AI"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Question icon 확인,Circled ? 형태의 Question icon 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Question icon 기능 확인,Keytalk Question POP UP 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Question POP UP 확인,"""AI keywords help you discover content you’ll love with personalized recommendations."" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Question POP UP 동작 확인,Keytalk Question POP UP 사라진다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button 확인,Keytalk Keyword Button 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button 노출 갯수 확인,Keytalk Keyword Button 5개 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,좌측 Swipe 동작 확인,Keytalk Keyword 우측으로 Scrolling 된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,우측 Swipe 동작 확인,Keytalk Keyword 좌측으로 Scrolling 된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,좌측 Scrolling 불가 여부 확인,Keytalk Keyword Scrolling 되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,우측 Scrolling 불가 여부 확인,Keytalk Keyword Scrolling 되지 않는다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button 기능 확인,Search Results Page 진입된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Keytalk Keyword Button 선택 시 동작 확인,선택한 Keytalk Keyword Button 기반 검색된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Genre Area 확인,"""Genre"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Genre text 확인,Content Genre text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Genre comma 확인,Comma 구분자 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Director Area 확인,"""Director"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Director text 확인,Content Director text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Writer Area 확인,"""Writer"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Writer text 확인,Content Writer text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Year Area 확인,"""Year"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Year text 확인,"""{YYYY}"" text 출력된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Cast Area 확인,"""Cast"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Cast text 확인,Content Cast text 출력된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Cast comma 확인,Comma 구분자 노출된다,비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Subtitles Area 확인,"""Subtitles"" Area 노출된다",비대상,UNTESTED,UNTESTED
Series Detailed Page,Show Info Screen,,Series Detailed Page>Show Info Screen,Content Subtitle 확인,해당 Content Subtitle 노출된다,비대상,UNTESTED,UNTESTED
